"","date","ExaRank","exascalar","green500rank","top500rank","rmax","power","mflopswatt","computer"
"139",2012-06-01,139,"-4.224",96,221,91620,158.1,579.506641366224,"Dell R620/R720, Xeon E5-2650 8C 2.000GHz, Infiniband QDR, NVIDIA 2070"
"140",2012-06-01,140,"-4.234",75,384,70280,96,732.083333333333,"HP ProLiant SL390s G7 Xeon X5650, Nvidia M2070, Infiniband QDR"
"141",2012-06-01,141,"-4.239",326,60,295500,1726.32,171.173362991798,"Cray XE6 12-core 2.2 GHz"
"142",2012-06-01,142,"-4.240",93,270,84400,141.216,597.665986857013,"PRIMEHPC FX10, SPARC64 IXfx 16C 1.848GHz, Tofu interconnect"
"143",2012-06-01,143,"-4.244",61,499,61037,74.8,816.002673796792,"BladeCenter HS23 Cluster, Xeon E5-2650 8C 2.000GHz, Infiniband QDR"
"144",2012-06-01,144,"-4.245",126,143,124756,313.4,398.072750478622,"Power 775, POWER7 8C 3.836GHz, Custom"
"145",2012-06-01,145,"-4.250",305,63,274800,1549,177.404777275662,"Sun Constellation, NovaScale R422-E2, Intel Xeon X5570, 2.93 GHz, Sun M9/Mellanox  QDR Infiniband/Partec Parastation"
"146",2012-06-01,146,"-4.250",86,342,75910,117.93,643.686932926312,"Asterism ID318, Intel Xeon E5530, NVIDIA C2050, Infiniband"
"147",2012-06-01,147,"-4.255",355,53,336300,2351.80677915484,142.996441281139,"Cray XE6 8-core 2.4 GHz"
"148",2012-06-01,148,"-4.260",148,133,131200,364.8,359.649122807018,"HP ProLiant SL390s G7 Xeon 6C X5650, Infiniband"
"149",2012-06-01,149,"-4.274",129,149,119310,315,378.761904761905,"Blue Gene/P Solution"
"150",2012-06-01,150,"-4.281",197,84,191400,831,230.324909747292,"BX900 Xeon X5570 2.93GHz , Infiniband QDR"
"151",2012-06-01,151,"-4.284",113,183,100600,231.8,433.994823123382,"HA8000-tc/HT225, Opteron 6276 16C 2.300GHz, Infiniband QDR"
"152",2012-06-01,152,"-4.287",405,39,433500,4343.73,99.7990206573613,"Sun Blade x6275, Xeon X55xx 2.93 Ghz, Infiniband"
"153",2012-06-01,153,"-4.298",160,146,121600,354.6,342.92160180485,"Hitachi SR16000 Model M1, POWER7 8C 3.836GHz, Custom"
"154",2012-06-01,154,"-4.300",97,367,73350,129.6,565.972222222222,"Hitachi SR16000 Model XM1/108, Power7 3.3Ghz, Infiniband"
"155",2012-06-01,155,"-4.301",106,226,90850,199.5,455.388471177945,"Sunway 4000H Cluster, Xeon X56xx (Westmere-EP) 3.06 GHz, Infiniband QDR"
"156",2012-06-01,156,"-4.308",116,203,94693,222,426.543243243243,"xSeries iDataPlex, Xeon E5645 6C 2.400GHz, Infiniband"
"157",2012-06-01,157,"-4.309",188,105,166700,688.94,241.965918657648,"Dell Xanadu 3 Cluster, Xeon X5660 2.8 Ghz, QLogic InfiniBand QDR"
"158",2012-06-01,158,"-4.323",159,161,110526,317.708333333333,347.885114754098,"Eurotech Aurora, Xeon X5690 6C 3.470GHz, Infiniband QDR, NVIDIA 2090"
"159",2012-06-01,159,"-4.327",347,67,251800,1670.78,150.708052526365,"Dell PowerEdge M610 Cluster, Xeon 5680 3.3Ghz, Infiniband QDR"
"160",2012-06-01,160,"-4.328",117,234,89670,212.6,421.777986829727,"iDataPlex DX360M3, Xeon X5660 6C 2.80 GHz, Infiniband QDR"
"161",2012-06-01,161,"-4.330",172,139,126400,425.22,297.257419688632,"Sun Blade x6048, Xeon X5570 2.93 Ghz, Infiniband QDR"
"162",2012-06-01,162,"-4.338",107,291,81171,180,450.948888888889,"Raackable Cluster, Xeon E5-2670 8C 2.600GHz, Infiniband QDR"
"163",2012-06-01,163,"-4.340",203,110,161800,719,225.034770514604,"SGI Altix ICE 8400EX Xeon X5570 4-core 2.93 GHz, Infiniband"
